X,A
585.1851851851852,31.782892247244483
588.8888888888889,31.498762612808758
592.5925925925926,30.995634019880363
596.2962962962963,30.25148549837499
600.0,29.226127657937095
603.7037037037037,28.266532978000164
607.4074074074074,27.516447405193798
611.1111111111111,26.98931211298299
614.8148148148148,26.706040501727998
618.5185185185185,26.276401619196257
622.2222222222222,26.177644638244846
625.9259259259259,26.268443935682324
629.6296296296296,26.488730167212687
633.3333333333333,26.64334487105194
637.0370370370371,26.659364859137717
640.7407407407408,26.7061497358184
644.4444444444445,26.791232297422795
648.1481481481482,26.860236784694266
651.8518518518518,27.01339233817016
655.5555555555555,27.11603537706727
659.2592592592592,27.03563936197228
662.962962962963,26.932985229302147
666.6666666666667,26.797427165425503
670.3703703703704,26.733447868248636
674.0740740740741,26.42933946814115
677.7777777777778,26.129642436733988
681.4814814814815,25.878394881446315
685.1851851851852,25.703363768571347
688.8888888888889,25.698836415519008
692.5925925925926,25.488557318388224
696.2962962962963,25.343891795224465
700.0,25.47763905236152
703.7037037037037,25.57466976236083
707.4074074074074,25.701502091234275
711.1111111111111,25.89171011750969
714.8148148148148,25.982458913612074
718.5185185185185,26.319129373410032
722.2222222222222,26.548298358356355
725.9259259259259,26.650824721053812
729.6296296296296,26.907150337067915
733.3333333333333,26.882738491383908
737.0370370370371,26.694438707747647
740.7407407407408,26.256800611237757
744.4444444444445,25.59856080620987
748.1481481481482,24.672785674310905
751.8518518518518,23.884253157673612
755.5555555555555,22.903535424441593
759.2592592592592,22.214435670721674
762.962962962963,21.853468875332762
766.6666666666667,21.998091008318795
770.3703703703704,22.210700433738314
774.0740740740741,22.685112340697554
777.7777777777778,22.947183197600964
781.4814814814815,23.45545353425936
785.1851851851852,24.08564923616198
788.8888888888889,24.391758586942462
792.5925925925926,24.521307303863104
796.2962962962963,24.77582681115237
800.0,24.896425988393986
803.7037037037037,25.09236255167256
807.4074074074074,24.881864647644118
811.1111111111111,24.524768834139294
814.8148148148148,24.069851724573162
818.5185185185185,23.699176961971084
822.2222222222222,23.48247646436416
825.925925925926,23.47409713831447
829.6296296296297,23.683296448629676
833.3333333333334,24.115996166230584
837.0370370370371,24.38676033634244
840.7407407407408,24.603152888916135
844.4444444444445,24.671263735475005
848.1481481481482,24.537295719172672
851.8518518518518,24.29725382803718
855.5555555555555,24.103470075354274
859.2592592592592,23.978174420125818
862.9629629629629,24.353232190814918
866.6666666666666,24.79354795059958
870.3703703703703,25.040033883324295
874.0740740740741,25.148373890917593
877.7777777777778,25.37368876883063
881.4814814814815,25.385332676280285
885.1851851851852,25.051523191017797
888.8888888888889,24.904280005510667
892.5925925925926,24.99754408315424
896.2962962962963,25.27057091407537
900.0,25.665021865220307
903.7037037037037,25.6155778184883
907.4074074074074,25.569075844964114
911.1111111111111,25.593425958897797
914.8148148148148,24.85573488416523
918.5185185185185,24.075825941515735
922.2222222222222,23.438448545685134
925.925925925926,22.677540890126423
929.6296296296297,22.09099464375764
933.3333333333334,21.44436801819372
937.0370370370371,20.93924233336479
940.7407407407408,20.866903741485036
944.4444444444445,20.851180076600603
948.1481481481482,20.642831203555268
951.8518518518518,20.69181024897678
955.5555555555555,21.153287960520316
959.2592592592592,21.589334844577706
962.9629629629629,22.083277250540732
966.6666666666666,22.25459531013094
970.3703703703703,22.23561362272469
974.0740740740741,22.467351198171848
977.7777777777778,22.76892576882514
981.4814814814815,23.04143687600115
985.1851851851852,23.506490257144023
988.8888888888889,23.99489512785523
992.5925925925926,24.463344960083855
996.2962962962963,24.88631461217193
1000.0,24.953061513118104
1003.7037037037037,24.51517782431135
1007.4074074074074,24.045170227026393
1011.1111111111111,23.26798333738347
1014.8148148148148,22.671644218508078
1018.5185185185185,22.2631466561274
1022.2222222222222,21.785039919514315
1025.925925925926,21.49687032980063
1029.6296296296296,21.609780704862274
1033.3333333333335,21.461786963430377
1037.037037037037,21.733076180063343
1040.7407407407409,21.892945068005425
1044.4444444444443,21.791312706769794
1048.1481481481483,21.865545340099324
1051.8518518518517,22.023616023542967
1055.5555555555557,21.944332618085312
1059.2592592592591,21.730216458529366
1062.962962962963,21.37769396700594
1066.6666666666665,21.103326239248226
1070.3703703703704,20.869399693436733
1074.0740740740741,20.551181602057042
1077.7777777777778,20.274498302852066
1081.4814814814815,20.158603366254713
1085.1851851851852,20.333526362887405
1088.888888888889,20.46354006756763
1092.5925925925926,20.461731892316774
1096.2962962962963,20.762758291801305
1100.0,21.306865298261943
1103.7037037037037,21.637985813707363
1107.4074074074074,22.125546482609554
1111.111111111111,22.52843965302559
1114.8148148148148,23.012058871689195
1118.5185185185185,23.322084726824627
1122.2222222222222,23.255133780019555
1125.925925925926,23.36816413503866
1129.6296296296296,23.61445988752643
1133.3333333333335,23.71573690934031
1137.037037037037,24.068634093825978
1140.7407407407409,24.417883209686856
1144.4444444444443,24.558886736429724
1148.1481481481483,24.73216493479205
1151.8518518518517,24.516082900978624
1155.5555555555557,24.327139493579345
1159.2592592592591,24.07515282242638
1162.962962962963,23.544758210894397
1166.6666666666665,22.986062196659642
1170.3703703703704,22.639475393859698
1174.0740740740741,22.28604435495279
1177.7777777777778,22.205995846043272
1181.4814814814815,21.996171090146312
1185.1851851851852,21.813815724178472
1188.888888888889,21.689030763776344
1192.5925925925926,21.40739271877714
1196.2962962962963,21.08759528696236
1200.0,21.007464910931535
1203.7037037037037,20.64984376322208
1207.4074074074074,20.630657605849073
1211.111111111111,20.55040427582722
1214.8148148148148,20.68238983688719
1218.5185185185185,20.91406468225062
1222.2222222222222,21.29984824762619
1225.925925925926,21.42625885661967
1229.6296296296296,21.60582718319885
1233.3333333333335,21.411869058672487
1237.037037037037,21.23283969657765
1240.7407407407409,20.829415371995726
1244.4444444444443,20.373184546883927
1248.1481481481483,20.323959206051185
1251.8518518518517,20.471120473409435
1255.5555555555557,20.606955446034753
1259.2592592592591,20.859986436450367
1262.962962962963,20.848764448051334
1266.6666666666665,20.761645135776696
1270.3703703703704,20.660436949509627
1274.0740740740741,20.088812317141567
1277.7777777777778,19.611648930423396
1281.4814814814815,19.19857389394476
1285.1851851851852,18.64737946258319
1288.888888888889,18.345328916813187
1292.5925925925926,18.28547111034898
1296.2962962962963,18.15042673373062
1300.0,17.849459802885466
1303.7037037037037,17.670300774643717
1307.4074074074074,17.413745433367005
1311.111111111111,17.42367240909362
1314.8148148148148,17.513684251338383
1318.5185185185185,17.399779003050003
1322.2222222222222,17.52480715443427
1325.9259259259259,17.745826701160766
1329.6296296296296,17.67418297789414
1333.3333333333333,17.405096920457197
1337.037037037037,17.141357456013925
1340.7407407407406,16.653798723723433
1344.4444444444443,16.469597077099237
1348.1481481481483,16.199000315389732
1351.851851851852,15.924588791443517
1355.5555555555557,15.77652729659661
1359.2592592592594,15.72440257034598
1362.962962962963,15.287937593972762
1366.6666666666667,14.947784182175537
1370.3703703703704,14.51018970156739
1374.0740740740741,14.069385106169882
1377.7777777777778,13.76128577093876
1381.4814814814815,13.45178529338214
1385.1851851851852,13.288869630193501
1388.888888888889,13.579410148876555
1392.5925925925926,14.113263619795033
1396.2962962962963,14.51250137636943
1400.0,15.439443588721312
1403.7037037037037,16.15591799755612
1407.4074074074074,17.087543969943873
1411.111111111111,18.15670249451483
1414.8148148148148,18.93350876164901
1418.5185185185185,19.644307329233918
1422.2222222222222,20.37377316504181
1425.9259259259259,20.787781303815827
1429.6296296296296,21.506161678584256
1433.3333333333333,21.8479123675154
1437.037037037037,22.057001977119885
1440.7407407407406,22.20232669478982
1444.4444444444443,22.269950298809572
1448.1481481481483,22.370409791523
1451.851851851852,22.062241452334227
1455.5555555555557,21.5246099837794
1459.2592592592594,21.04482943882371
1462.962962962963,20.60919192879598
1466.6666666666667,20.26891522536083
1470.3703703703704,19.760758833537984
1474.0740740740741,19.2046881196179
1477.7777777777778,18.844744172370756
1481.4814814814815,18.762510619773664
1485.1851851851852,18.40601757332717
1488.888888888889,17.901963923342954
1492.5925925925926,17.508839928179817
1496.2962962962963,17.24527493178082
1500.0,16.84698402946539
1503.7037037037037,16.643269768212466
1507.4074074074074,16.43522624085976
1511.111111111111,16.60818548680227
1514.8148148148148,16.853590121644494
1518.5185185185185,16.85967410198417
1522.2222222222222,16.917633467462984
1525.9259259259259,16.787852710070077
1529.6296296296296,16.51813269194275
1533.3333333333333,15.88230774309764
1537.037037037037,14.955117309460366
1540.7407407407406,14.269942827183344
1544.4444444444443,13.918882075179502
1548.1481481481483,13.68868637303317
1551.851851851852,13.680217564732065
1555.5555555555557,13.633405665158834
1559.2592592592594,13.806682408419102
1562.962962962963,14.440971095360352
1566.6666666666667,14.92897059080271
1570.3703703703704,14.944401547148283
1574.0740740740741,14.998107839694187
1577.7777777777778,14.998082680349414
1581.4814814814815,15.02029550630665
1585.1851851851852,15.036223513166659
1588.888888888889,15.025251414436939
1592.5925925925926,15.062283150865815
1596.2962962962963,15.339600896670968
1600.0,15.362168296618101
1603.7037037037037,15.377534986271874
1607.4074074074074,15.333576625239868
1611.111111111111,15.042083689254232
1614.8148148148148,14.518239516814013
1618.5185185185185,14.168263926980599
1622.2222222222222,13.93089955834402
1625.9259259259259,13.765493829603678
1629.6296296296296,13.983020222578196
1633.3333333333333,14.425706187163422
1637.037037037037,15.069292418492243
1640.7407407407406,15.860949451461098
1644.4444444444443,16.160209679811846
1648.1481481481483,16.289248994751297
1651.851851851852,16.468286273457643
1655.5555555555557,16.554380892280772
1659.2592592592594,16.3823771528944
1662.962962962963,16.19451764178798
1666.6666666666667,16.07775858720671
1670.3703703703704,15.868431903249945
1674.0740740740741,15.661240442801295
1677.7777777777778,15.504883660618383
1681.4814814814815,14.951611159710925
1685.1851851851852,14.252664024352244
1688.888888888889,13.555560594133912
1692.5925925925926,12.847448780285724
1696.2962962962963,12.530917287690139
1700.0,12.404955436168546
1703.7037037037037,11.818060319089307
1707.4074074074074,11.260988985018978
1711.111111111111,10.907238222668095
1714.8148148148148,10.756697221437957
1718.5185185185185,10.37642669551583
1722.2222222222222,9.918117882059391
1725.9259259259259,9.567577373200173
1729.6296296296296,9.746421572628297
1733.3333333333333,10.147030815821392
1737.037037037037,10.590731933792238
1740.7407407407406,11.000314784554194
1744.4444444444443,11.498176943416576
1748.1481481481483,11.882410926288822
1751.851851851852,12.031750515202232
1755.5555555555557,11.93957859344715
1759.2592592592594,12.12835886949796
1762.962962962963,12.414425343144408
1766.6666666666667,12.41368378185188
1770.3703703703704,12.37167694315198
1774.0740740740741,12.416365538293736
1777.7777777777778,12.572183203810603
1781.4814814814815,12.485544274159363
1785.1851851851852,12.173582078495148
1788.888888888889,11.617984423879914
1792.5925925925926,11.233432916748367
1796.2962962962963,10.840660122097436
1800.0,10.671907725486571
1803.7037037037037,10.776107168982232
1807.4074074074074,11.291977469445133
1811.111111111111,11.828712318382035
1814.8148148148148,12.431152582107364
1818.5185185185185,12.854757869397593
1822.2222222222222,13.194230143168529
1825.9259259259259,13.519740822701928
1829.6296296296296,13.495017186851763
1833.3333333333333,13.140527712400543
1837.037037037037,12.752801925843569
1840.7407407407406,12.382232702940856
1844.4444444444443,12.10942543712767
1848.1481481481483,11.81796041942857
1851.851851851852,11.24458560440961
1855.5555555555557,10.78582286815311
1859.2592592592594,10.583410252564585
1862.962962962963,10.4922458812624
1866.6666666666667,10.423880419113432
1870.3703703703704,10.408769440816188
1874.0740740740741,10.369740768518204
1877.7777777777778,10.310076810110408
1881.4814814814815,10.192129224783837
1885.1851851851852,10.282801490329653
1888.888888888889,10.282264232102198
1892.5925925925926,10.5251522159527
1896.2962962962963,10.923829332845731
1900.0,11.577785978873685
1903.7037037037037,12.456535769983642
1907.4074074074074,13.597554416768777
1911.111111111111,14.62896038225439
1914.8148148148148,15.709355382523219
1918.5185185185185,16.48507950169303
1922.2222222222222,17.264319081208676
1925.9259259259259,18.022113053552097
1929.6296296296296,18.572559685839465
1933.3333333333333,18.724174628761247
1937.037037037037,18.867426166120772
1940.7407407407406,19.140449096695562
1944.4444444444443,19.618410047585943
1948.1481481481483,20.079910986416778
1951.851851851852,20.211276261769353
1955.5555555555557,20.480062340888075
1959.2592592592594,20.96488141789008
1962.962962962963,21.418927350188255
1966.6666666666667,21.651431502348125
1970.3703703703704,21.728020379537515
1974.0740740740741,21.608585803795783
1977.7777777777778,21.553771130080726
1981.4814814814815,21.29022855454283
1985.1851851851852,20.78352915427338
1988.888888888889,19.9429150882095
1992.5925925925926,18.919913858595358
1996.2962962962963,17.998175961024298
2000.0,17.036022956032138
2003.7037037037037,16.190368634558574
2007.4074074074074,15.340279241709602
2011.111111111111,14.492856098413732
2014.8148148148148,13.79624172830098
2018.5185185185185,13.08926254539673
2022.2222222222222,11.899803655504718
2025.9259259259259,10.903782135528921
2029.6296296296296,9.990887740585531
2033.3333333333333,9.136714207028604
2037.037037037037,8.425056206020084
2040.7407407407406,7.889173034993693
2044.4444444444443,7.613829749118633
2048.1481481481483,7.704166895896346
2051.851851851852,7.716324285916748
2055.5555555555557,7.846203993886917
2059.259259259259,8.335465890519977
2062.962962962963,9.042954581277897
2066.666666666667,9.63997968271968
2070.3703703703704,10.332548628391704
2074.074074074074,11.080383576278267
2077.777777777778,11.648828142597718
2081.4814814814818,12.361371494949573
2085.185185185185,13.008942601148728
2088.8888888888887,13.734750529562458
2092.5925925925926,14.604801291569887
2096.2962962962965,15.284716076773533
2100.0,16.02358230513988
2103.7037037037035,16.92448373466186
2107.4074074074074,17.612095176813362
2111.1111111111113,18.321645802399786
2114.814814814815,18.47417211597603
2118.5185185185182,18.679210934320658
2122.222222222222,18.992094876035782
2125.925925925926,19.16642284238292
2129.6296296296296,19.42544560971674
2133.333333333333,19.85958183412287
2137.037037037037,20.27016039033382
2140.740740740741,20.878915404299594
2144.4444444444443,21.146589153893444
2148.1481481481483,21.10812469739884
2151.851851851852,21.161414492279825
2155.5555555555557,21.047586942654476
2159.259259259259,20.696814391189022
2162.962962962963,20.067320433869046
2166.666666666667,19.673454687424595
2170.3703703703704,19.197702318607355
2174.074074074074,18.93753054886436
2177.777777777778,18.714832918268765
2181.4814814814818,18.598596638936847
2185.185185185185,18.235534895898624
2188.8888888888887,17.88359241771235
2192.5925925925926,17.556601120604984
2196.2962962962965,17.76278646767525
2200.0,17.91130185648862
2203.7037037037035,18.049974545338983
2207.4074074074074,18.242987615417537
2211.1111111111113,18.42651044554287
2214.814814814815,18.825564218798547
2218.5185185185182,19.094425902717795
2222.222222222222,19.04458675519399
2225.925925925926,19.077374130902626
2229.6296296296296,18.847824351479467
2233.333333333333,18.466162539068385
2237.037037037037,18.41634721084622
2240.740740740741,18.139086860315803
2244.4444444444443,17.854823012446797
2248.1481481481483,17.592226932502875
2251.851851851852,17.306747452693877
2255.5555555555557,17.27835103299354
2259.259259259259,17.274890101088932
2262.962962962963,16.922370713870272
2266.666666666667,16.72080635821947
2270.3703703703704,16.51927386225261
2274.074074074074,16.1312170455492
2277.777777777778,15.666641403991145
2281.4814814814818,15.265277838520554
2285.185185185185,14.776491969977439
2288.8888888888887,14.6783045375027
2292.5925925925926,14.369586788115283
2296.2962962962965,14.05019586598269
2300.0,13.787673239936113
2303.7037037037035,13.484060320208927
2307.4074074074074,12.868341114645231
2311.1111111111113,12.438972229305483
2314.814814814815,11.974690066493823
2318.5185185185182,11.583848744472748
2322.222222222222,11.292889793639823
2325.925925925926,11.287999819706647
2329.6296296296296,11.297975089054015
2333.333333333333,11.472427104297761
2337.037037037037,11.710574518076694
2340.740740740741,11.651332653071025
2344.4444444444443,11.663485747827858
2348.1481481481483,11.525713128457744
2351.8518518518517,11.09989691293937
2355.5555555555557,10.572233249004984
2359.259259259259,10.146515683240892
2362.962962962963,9.76865844388469
2366.6666666666665,9.525379572917036
2370.3703703703704,9.356471378426434
2374.074074074074,9.177915224758678
2377.777777777778,9.191563113334567
2381.4814814814813,9.52059293978856
2385.185185185185,9.834267118360746
2388.8888888888887,9.968969747369343
2392.5925925925926,10.258208951634865
2396.2962962962965,10.371672666896968
2400.0,10.353820554128122
2403.703703703704,10.335654322856977
2407.4074074074074,10.245638893617546
2411.1111111111113,10.195164597054227
2414.814814814815,9.995576921837444
2418.5185185185187,10.081583378998673
2422.222222222222,10.22336079281237
2425.925925925926,10.546109354384118
2429.6296296296296,10.555455932387428
2433.3333333333335,10.410206108415084
2437.037037037037,10.169763696349456
2440.740740740741,10.069234339045185
2444.4444444444443,9.510538307859491
2448.1481481481483,8.825398576935918
2451.8518518518517,8.342208221422997
2455.5555555555557,8.348444972474041
2459.259259259259,8.486855796203354
2462.962962962963,8.687762304568086
2466.6666666666665,8.756202251224565
2470.3703703703704,9.210813419045323
2474.074074074074,9.799560410866409
2477.777777777778,10.043281563463566
2481.4814814814813,10.001312930626991
2485.185185185185,9.995340507793657
2488.8888888888887,9.982741795603431
2492.5925925925926,10.04700241254952
2496.2962962962965,9.475014317910865
2500.0,8.935609439046392
2503.703703703704,8.598056916919138
2507.4074074074074,8.316050085895018
2511.1111111111113,8.101953071685845
2514.814814814815,7.758800022765104
2518.5185185185187,7.570864837946903
2522.222222222222,7.8715860077919935
2525.925925925926,8.113723340421185
2529.6296296296296,8.128100474944546
2533.3333333333335,8.085635483500237
2537.037037037037,8.277929098995163
2540.740740740741,8.525298169412501
2544.4444444444443,8.993914174237485
2548.1481481481483,9.313964278394259
2551.8518518518517,9.752743115477777
2555.5555555555557,10.327363461534476
2559.259259259259,11.096578349787402
2562.962962962963,11.179830547174225
2566.6666666666665,11.23069382334698
2570.3703703703704,10.814093108015918
2574.074074074074,10.52772805301995
2577.777777777778,10.089392013786608
2581.4814814814813,9.254557201144994
2585.185185185185,8.178843451781631
2588.8888888888887,7.36637646071204
2592.5925925925926,6.447686606958005
2596.2962962962965,5.718320945929424
2600.0,4.633961155261844
2603.703703703704,3.8250092804674303
2607.4074074074074,3.4376558267469512
2611.1111111111113,3.125995355122477
2614.814814814815,2.8100251122292548
2618.5185185185187,2.572770092065653
2622.222222222222,2.2682399421863977
2625.925925925926,1.9342320559459552
2629.6296296296296,1.6785347989362798
2633.3333333333335,1.5195662151362228
2637.037037037037,1.4604322422009588
2640.740740740741,1.4391219472547512
2644.4444444444443,1.4835872522794205
2648.1481481481483,1.6180520953099453
2651.8518518518517,1.9515362546324688
2655.5555555555557,1.9828481676782452
2659.259259259259,1.989559753473639
2662.962962962963,1.8390977530752473
2666.6666666666665,1.9307568969901006
2670.3703703703704,1.9143983205633788
2674.074074074074,1.9839450921692183
2677.777777777778,2.0523316819373143
2681.4814814814813,2.200648642724669
2685.185185185185,2.2543884373572176
2688.8888888888887,2.473613158509419
2692.5925925925926,2.463765394854814
2696.2962962962965,2.556048991593734
2700.0,2.4240492031205285
2703.703703703704,2.429225682584697
2707.4074074074074,2.3451494536648454
2711.1111111111113,2.0852290493484844
2714.814814814815,1.8367930343060728
2718.5185185185187,1.4865568157228637
2722.222222222222,1.306870203657585
2725.925925925926,1.2886006048923981
2729.6296296296296,1.3276224896550204
2733.3333333333335,1.4327168722626027
2737.037037037037,1.7110657521848438
2740.740740740741,1.7675756928076503
2744.4444444444443,1.989307956076427
2748.1481481481483,2.2399335377721563
2751.8518518518517,2.677242674043338
2755.5555555555557,2.9235249436133692
2759.259259259259,3.170406862966903
2762.962962962963,3.523403508771281
2766.6666666666665,3.9697648943623385
2770.3703703703704,4.401354679536837
2774.074074074074,4.4453918516754385
2777.777777777778,4.56621495465021
2781.4814814814813,4.641767578838362
2785.185185185185,4.697652984760207
2788.8888888888887,4.666427774330412
2792.5925925925926,4.688594320973028
2796.2962962962965,4.706921918787167
2800.0,4.826036431978206
2803.703703703704,4.867510439215604
2807.4074074074074,5.164022023350231
2811.1111111111113,5.407871364929452
2814.814814814815,5.779191625364362
2818.5185185185187,5.957592746680856
2822.222222222222,6.11391352802891
2825.925925925926,6.55674081918297
2829.6296296296296,6.6266408850489285
2833.3333333333335,6.385619179554151
2837.037037037037,6.329287343144433
2840.740740740741,6.09551383697702
2844.4444444444443,6.239513607601751
2848.1481481481483,6.41162142552065
2851.8518518518517,6.431542526653256
2855.5555555555557,6.4709004614608965
2859.259259259259,6.5560356256467145
2862.962962962963,6.408809219810241
2866.6666666666665,6.498915086750934
2870.3703703703704,6.3474393778919165
2874.074074074074,6.300479263916646
2877.777777777778,6.122539239562389
2881.4814814814813,5.835728622497712
2885.185185185185,5.449329436426769
2888.8888888888887,5.172628717471113
2892.5925925925926,4.748144326405011
2896.2962962962965,4.484969483511936
2900.0,3.89436068875111
2903.703703703704,3.346316845982777
2907.4074074074074,3.3177950352187544
2911.1111111111113,3.5197764415986903
2914.814814814815,3.6858452536382487
2918.5185185185187,3.6962087184803245
2922.222222222222,3.760563550397695
2925.925925925926,4.0988039299103995
2929.6296296296296,4.5535623479725835
2933.3333333333335,4.784142188654144
2937.037037037037,5.228434057187286
2940.740740740741,5.443814670740629
2944.4444444444443,5.77655844842219
2948.1481481481483,5.827392410141368
2951.8518518518517,5.90400121064847
2955.5555555555557,5.793998265965204
2959.259259259259,5.841707482020507
2962.962962962963,5.524626774857698
2966.6666666666665,5.728984479757759
2970.3703703703704,6.131321877569931
2974.074074074074,6.790347021623603
2977.777777777778,7.296058748987765
2981.4814814814813,8.12359478875642
2985.185185185185,8.610102234120852
2988.8888888888887,9.193178162454771
2992.5925925925926,9.529896317610536
2996.2962962962965,9.529719761360521
3000.0,9.239376097374933
3003.703703703704,8.836599282078897
3007.4074074074074,8.074574841567806
3011.1111111111113,7.497416934027761
3014.814814814815,6.923091482165528
3018.5185185185187,6.457878371934502
3022.222222222222,5.981384028388497
3025.925925925926,5.761073445663921
3029.6296296296296,5.690018164825279
3033.3333333333335,5.822061412906372
3037.037037037037,5.691926884070373
3040.740740740741,5.61493247180459
3044.4444444444443,5.305679149112596
3048.1481481481483,5.201620844454315
3051.8518518518517,5.009517206805214
3055.5555555555557,4.774329057689872
3059.259259259259,4.465323563587248
3062.962962962963,4.4618570804872455
3066.6666666666665,4.534508661375494
3070.3703703703704,4.645557252124686
3074.074074074074,4.600447066859111
3077.777777777778,4.573054087877793
3081.4814814814813,4.545246996147842
3085.185185185185,4.406249687792524
3088.8888888888887,4.18429876614001
3092.5925925925926,3.91830600208635
3096.2962962962965,3.461402059124513
3100.0,3.112507864769551
3103.703703703704,2.870899076780688
3107.4074074074074,2.4502321509985485
3111.1111111111113,2.2036890372256046
3114.814814814815,2.0242103437620536
3118.5185185185187,1.8311287876431308
3122.222222222222,1.943820565969272
3125.925925925926,2.1036195260507995
3129.6296296296296,2.146434000147135
3133.3333333333335,2.2779824898140504
3137.037037037037,2.576478272643328
3140.740740740741,2.587469655274951
3144.4444444444443,2.5200260535966237
3148.1481481481483,2.425096993544905
3151.8518518518517,2.4809937885908795
3155.5555555555557,2.294913709111338
3159.259259259259,2.121372189407719
3162.962962962963,2.015850340935046
3166.6666666666665,2.101849477597572
3170.3703703703704,2.110071631038352
3174.074074074074,2.1939047550215314
3177.777777777778,2.013734799135623
3181.4814814814813,1.9323218726462805
3185.185185185185,1.7987431290730953
3188.8888888888887,1.4205227912761664
3192.5925925925926,0.9700511607388584
3196.2962962962965,0.7332717193886147
3200.0,0.408665616768797
3203.703703703704,0.12880833901916589
3207.4074074074074,0.0
3211.1111111111113,0.17443447752773622
3214.814814814815,0.47028295467679726
3218.5185185185187,0.9096275326376357
3222.222222222222,1.2529185174302242
3225.925925925926,1.6247596822274986
3229.6296296296296,1.9038771220356914
3233.3333333333335,1.893939975618121
3237.037037037037,1.9348409350194693
3240.740740740741,1.854251860711944
3244.4444444444443,1.7484154368440095
3248.1481481481483,1.7978994312546988
3251.8518518518517,2.0591392200589524
3255.5555555555557,2.292053863457557
3259.259259259259,3.0529769366758757
3262.962962962963,3.494551247855398
3266.6666666666665,4.109824221111424
3270.3703703703704,4.596923611447224
3274.074074074074,4.956652902216774
3277.777777777778,5.113088468626589
3281.4814814814813,5.471650932617077
3285.185185185185,5.535203356267196
3288.8888888888887,5.65605976751543
3292.5925925925926,5.823041577279184
3296.2962962962965,5.8710523694727605
3300.0,6.061142002030429
3303.703703703704,6.214597648517714
3307.4074074074074,6.283560348857673
3311.1111111111113,6.225978277513757
3314.814814814815,6.283309340150197
3318.5185185185187,6.162054756495728
3322.222222222222,6.1598583558882645
3325.925925925926,6.1796478464424
3329.6296296296296,6.086584142060044
3333.3333333333335,5.973387930921884
3337.037037037037,6.011477844946473
3340.740740740741,6.0154404391584215
3344.4444444444443,6.307424440976813
3348.1481481481483,6.7422191773460405
3351.8518518518517,6.939942212993774
3355.5555555555557,7.402513968650364
3359.259259259259,7.910744224490049
3362.962962962963,8.120380761467821
3366.6666666666665,8.294369774220026
3370.3703703703704,8.054687324305206
3374.074074074074,7.689215372394159
3377.777777777778,7.348322529160281
3381.4814814814813,6.915085621127243
3385.185185185185,6.4268235865861705
3388.8888888888887,6.294785042751837
3392.5925925925926,6.169060330705932
3396.2962962962965,6.124980454600461
3400.0,6.195499714874277
3403.703703703704,6.4693966133854985
3407.4074074074074,6.771541272759151
3411.1111111111113,7.195774787031965
3414.814814814815,7.561614927850034
3418.5185185185187,7.982427489671338
3422.222222222222,8.438154585495472
3425.925925925926,8.870751369880832
3429.6296296296296,9.145697130256341
3433.3333333333335,9.338802875685488
3437.037037037037,9.255738951335164
3440.740740740741,8.916204831551834
3444.4444444444443,8.672737375701569
