X,E
685.1851851851852,48.121254471896975
688.8888888888889,48.300721715267926
692.5925925925926,48.41681508321448
696.2962962962963,48.687433028844666
700.0,49.047522031256555
703.7037037037037,49.382090683356324
707.4074074074074,49.422104372559986
711.1111111111111,49.336044660636404
714.8148148148148,49.00865982758321
718.5185185185185,48.53447113638205
722.2222222222222,48.04523231589644
725.9259259259259,47.396650978515865
729.6296296296296,46.758838298657935
733.3333333333333,46.326032343671045
737.0370370370371,45.88391496049104
740.7407407407408,45.742566735074966
744.4444444444445,45.89706439998449
748.1481481481482,46.043558985481035
751.8518518518518,46.029290207254476
755.5555555555555,45.90341246162535
759.2592592592592,45.69889437853071
762.962962962963,45.51542729016802
766.6666666666667,44.97062743141074
770.3703703703704,44.43936767184707
774.0740740740741,44.1675588105672
777.7777777777778,44.167314614231046
781.4814814814815,44.44855912123789
785.1851851851852,44.754459271469656
788.8888888888889,45.06377157937004
792.5925925925926,45.62895079205509
796.2962962962963,46.003083120444
800.0,46.2143549179755
803.7037037037037,46.24896517632973
807.4074074074074,46.20376359957603
811.1111111111111,46.30179067802991
814.8148148148148,46.574483628834756
818.5185185185185,46.76758035443421
822.2222222222222,47.08957306994789
825.925925925926,47.46950178661714
829.6296296296297,47.79592849341834
833.3333333333334,48.155780711704566
837.0370370370371,48.31687467034065
840.7407407407408,48.462196814546466
844.4444444444445,48.535292961721574
848.1481481481482,48.635971624206995
851.8518518518518,48.61691267805549
855.5555555555555,48.42340215233754
859.2592592592592,47.98171643241278
862.9629629629629,47.4325598672331
866.6666666666666,46.63383739518691
870.3703703703703,45.88520173788461
874.0740740740741,45.46179127134209
877.7777777777778,45.173129935052394
881.4814814814815,45.138203426548955
885.1851851851852,44.93369229815596
888.8888888888889,44.908093373411795
892.5925925925926,45.14449089179264
896.2962962962963,45.45974729600289
900.0,45.24218695450063
903.7037037037037,45.055982958067645
907.4074074074074,44.94901462669376
911.1111111111111,44.9898886832258
914.8148148148148,44.873193595850154
918.5185185185185,44.49277335684441
922.2222222222222,43.96040986742905
925.925925925926,43.62734725708401
929.6296296296297,43.238172416418834
933.3333333333334,42.55777391954716
937.0370370370371,42.1428448771521
940.7407407407408,41.674075419826366
944.4444444444445,41.30048619548001
948.1481481481482,41.24053339080159
951.8518518518518,41.17007767897776
955.5555555555555,41.08042453532003
959.2592592592592,41.171245318571266
962.9629629629629,41.157932818293666
966.6666666666666,41.136240441615854
970.3703703703703,41.04441928263036
974.0740740740741,40.63292860741683
977.7777777777778,40.073100480178056
981.4814814814815,39.358084183757434
985.1851851851852,38.248644881453146
988.8888888888889,37.047782864745685
992.5925925925926,36.05406847402294
996.2962962962963,35.05702077137071
1000.0,34.199386447192495
1003.7037037037037,33.74061711505306
1007.4074074074074,33.18744963682006
1011.1111111111111,33.1338807937518
1014.8148148148148,33.322052899790734
1018.5185185185185,33.69485704484581
1022.2222222222222,34.14199031632366
1025.925925925926,34.29741307569212
1029.6296296296296,34.008891086869625
1033.3333333333335,34.125778985883244
1037.037037037037,34.31131813514045
1040.7407407407409,34.27086010183018
1044.4444444444443,34.31820664447549
1048.1481481481483,34.2494657006738
1051.8518518518517,34.45391744380678
1055.5555555555557,34.9508041340163
1059.2592592592591,35.24867047396452
1062.962962962963,35.56568072063443
1066.6666666666665,35.926461105692226
1070.3703703703704,35.97922429944939
1074.0740740740741,36.09636967504589
1077.7777777777778,36.44862594004804
1081.4814814814815,36.83451988512802
1085.1851851851852,37.07321101182678
1088.888888888889,37.07266051580699
1092.5925925925926,37.00499898769006
1096.2962962962963,36.8729843929638
1100.0,36.895434388691314
1103.7037037037037,36.53542752756749
1107.4074074074074,36.13722690152781
1111.111111111111,35.787089274744865
1114.8148148148148,35.58426444861723
1118.5185185185185,35.474263009767895
1122.2222222222222,35.55243783386659
1125.925925925926,35.62572446925339
1129.6296296296296,35.79977773232546
1133.3333333333335,35.932267640617034
1137.037037037037,35.88975907046513
1140.7407407407409,35.82212120631665
1144.4444444444443,35.68880404103727
1148.1481481481483,35.52774095688088
1151.8518518518517,35.242745377157874
1155.5555555555557,34.97380096423693
1159.2592592592591,34.60719427615209
1162.962962962963,34.577788857276644
1166.6666666666665,34.42687561576689
1170.3703703703704,34.2921224868694
1174.0740740740741,34.14821424809341
1177.7777777777778,34.34968628729486
1181.4814814814815,34.51739751129227
1185.1851851851852,34.695218895772186
1188.888888888889,34.880536124895656
1192.5925925925926,34.744849783327155
1196.2962962962963,34.75037651955981
1200.0,34.60282538722642
1203.7037037037037,34.27006860501443
1207.4074074074074,34.12964972643474
1211.111111111111,34.00477933259374
1214.8148148148148,33.817984136053134
1218.5185185185185,34.20125987660268
1222.2222222222222,34.40490969791121
1225.925925925926,34.60660837645918
1229.6296296296296,34.47467050835547
1233.3333333333335,34.08051139672986
1237.037037037037,33.48405881028896
1240.7407407407409,32.76959597715786
1244.4444444444443,31.777787129082796
1248.1481481481483,30.727661788837487
1251.8518518518517,29.896761319877687
1255.5555555555557,29.688261652616863
1259.2592592592591,29.705898054032904
1262.962962962963,30.020440493385948
1266.6666666666665,30.30061102337989
1270.3703703703704,30.67544511100162
1274.0740740740741,30.98263416542668
1277.7777777777778,31.14379326246951
1281.4814814814815,30.814575513259484
1285.1851851851852,30.402234482719894
1288.888888888889,29.94569817415968
1292.5925925925926,29.541141138158963
1296.2962962962963,29.20042633062205
1300.0,28.821613183045717
1303.7037037037037,28.485467406081575
1307.4074074074074,28.4049659835669
1311.111111111111,28.31179808216004
1314.8148148148148,27.978669151269848
1318.5185185185185,27.860778078373322
1322.2222222222222,27.620172446885917
1325.9259259259259,27.472226856169492
1329.6296296296296,27.10932191787409
1333.3333333333333,26.63959179541736
1337.037037037037,26.133801084519426
1340.7407407407406,25.70717558411411
1344.4444444444443,25.15955725803859
1348.1481481481483,24.84625435207731
1351.851851851852,24.508238827944943
1355.5555555555557,24.364496532628202
1359.2592592592594,24.05430465424591
1362.962962962963,23.90725830496021
1366.6666666666667,23.86312728406974
1370.3703703703704,23.745616385809697
1374.0740740740741,23.19006117472985
1377.7777777777778,22.641768435532356
1381.4814814814815,22.20504830027167
1385.1851851851852,21.55408992136401
1388.888888888889,20.721404818636636
1392.5925925925926,19.917281824941163
1396.2962962962963,19.279561034909193
1400.0,18.90129864259636
1403.7037037037037,18.55046935363884
1407.4074074074074,18.169335413131066
1411.111111111111,18.09023522129661
1414.8148148148148,17.94673225114353
1418.5185185185185,17.59646621480224
1422.2222222222222,17.1836026680635
1425.9259259259259,16.63518029580007
1429.6296296296296,16.218627209206907
1433.3333333333333,15.780056733446983
1437.037037037037,15.37967336006436
1440.7407407407406,15.05198001576155
1444.4444444444443,14.47439507865456
1448.1481481481483,13.60200041212552
1451.851851851852,12.778030696127615
1455.5555555555557,11.982207056218591
1459.2592592592594,11.154649789718718
1462.962962962963,10.260630862625852
1466.6666666666667,9.46219704376162
1470.3703703703704,9.163359811071501
1474.0740740740741,9.29338504942973
1477.7777777777778,9.583409477289635
1481.4814814814815,10.021335290525357
1485.1851851851852,10.264239297529073
1488.888888888889,10.695147037966805
1492.5925925925926,11.08114593294561
1496.2962962962963,11.496017759103545
1500.0,11.446815525021591
1503.7037037037037,11.267048969995663
1507.4074074074074,10.635933130601245
1511.111111111111,10.210667827023357
1514.8148148148148,9.740735872982121
1518.5185185185185,9.37713983480046
1522.2222222222222,9.02511561475653
1525.9259259259259,9.079779339014252
1529.6296296296296,8.956470046303664
1533.3333333333333,8.942357162632128
1537.037037037037,8.81916170757875
1540.7407407407406,8.539441458941624
1544.4444444444443,8.356519434063827
1548.1481481481483,7.9981794742013435
1551.851851851852,7.5848256727580505
1555.5555555555557,7.390550135869162
1559.2592592592594,7.379885070754021
1562.962962962963,7.389705793981463
1566.6666666666667,7.446265888481662
1570.3703703703704,6.859019992495433
1574.0740740740741,6.278913931042126
1577.7777777777778,5.6866214051704915
1581.4814814814815,5.068506371510388
1585.1851851851852,4.228595408530651
1588.888888888889,3.5249535204785616
1592.5925925925926,2.80927230437149
1596.2962962962963,2.6484726699571794
1600.0,2.768385837318803
1603.7037037037037,2.7131828113211114
1607.4074074074074,2.6555188622585177
1611.111111111111,2.957813541147914
1614.8148148148148,3.3353558117094906
1618.5185185185185,3.769153194414457
1622.2222222222222,4.274427869631289
1625.9259259259259,4.696584463729806
1629.6296296296296,5.199136726392382
1633.3333333333333,5.873493099374649
1637.037037037037,6.299117007899923
1640.7407407407406,6.505693124298922
1644.4444444444443,6.692052370088263
1648.1481481481483,6.765169252913118
1651.851851851852,7.079984419647715
1655.5555555555557,7.384900155102798
1659.2592592592594,7.73233115711632
1662.962962962963,8.05234362086125
1666.6666666666667,8.596225121709345
1670.3703703703704,9.134631512184868
1674.0740740740741,9.81998036533951
1677.7777777777778,10.038307879172912
1681.4814814814815,10.479823152795483
1685.1851851851852,10.75796214344004
1688.888888888889,11.237268438928744
1692.5925925925926,11.661476092104706
1696.2962962962963,12.176769363223116
1700.0,12.444723796955088
1703.7037037037037,12.692741093393792
1707.4074074074074,12.864475819300878
1711.111111111111,13.072118220893799
1714.8148148148148,13.092860964356447
1718.5185185185185,12.99814263779298
1722.2222222222222,12.963598821635074
1725.9259259259259,12.843936860060232
1729.6296296296296,12.814723141350015
1733.3333333333333,12.754735177457
1737.037037037037,12.636701677869567
1740.7407407407406,12.734852076677079
1744.4444444444443,12.879207929132775
1748.1481481481483,12.913866028134024
1751.851851851852,13.06317471720238
1755.5555555555557,13.522762323088031
1759.2592592592594,13.941185813605784
1762.962962962963,14.297665344532291
1766.6666666666667,14.493192911276054
1770.3703703703704,14.706574976091012
1774.0740740740741,14.892586044199106
1777.7777777777778,14.836398312117595
1781.4814814814815,14.579655210309646
1785.1851851851852,14.16757518376373
1788.888888888889,13.91054760963646
1792.5925925925926,13.72713941625625
1796.2962962962963,13.519420282462512
1800.0,13.185682924588939
1803.7037037037037,13.225251998987382
1807.4074074074074,13.377413331381284
1811.111111111111,13.731488965340148
1814.8148148148148,14.114607801175225
1818.5185185185185,14.51170736173443
1822.2222222222222,15.11766991444761
1825.9259259259259,15.870544057392266
1829.6296296296296,16.49934661634846
1833.3333333333333,17.16590127917698
1837.037037037037,17.934255480519177
1840.7407407407406,18.684954968521573
1844.4444444444443,19.521516156439105
1848.1481481481483,19.922241238364975
1851.851851851852,20.26235359281022
1855.5555555555557,20.58136435506232
1859.2592592592594,20.71740184300633
1862.962962962963,20.64154875991217
1866.6666666666667,20.45236891404356
1870.3703703703704,20.062420638205225
1874.0740740740741,20.1079958465375
1877.7777777777778,20.05685820947238
1881.4814814814815,19.97789918664418
1885.1851851851852,19.894966666557444
1888.888888888889,19.833417604817512
1892.5925925925926,19.70128726661877
1896.2962962962963,19.86141243747187
1900.0,19.77061513894283
1903.7037037037037,19.770241667205525
1907.4074074074074,19.814618714257207
1911.111111111111,19.62757913640347
1914.8148148148148,19.60628302686404
1918.5185185185185,19.695724820565502
1922.2222222222222,19.609346692276027
1925.9259259259259,19.802048461933225
1929.6296296296296,20.057668681274883
1933.3333333333333,20.185987963671707
1937.037037037037,20.670047875132283
1940.7407407407406,20.95390178753182
1944.4444444444443,21.11779225081183
1948.1481481481483,21.313922646767217
1951.851851851852,21.44210269935879
1955.5555555555557,21.427764274913642
1959.2592592592594,21.680296174415375
1962.962962962963,21.75557975441788
1966.6666666666667,21.954544656262783
1970.3703703703704,22.357086386628893
1974.0740740740741,22.73542833729706
1977.7777777777778,22.911492296904832
1981.4814814814815,23.384083395293615
1985.1851851851852,23.703778023886656
1988.888888888889,23.926274027920627
1992.5925925925926,24.092723701821228
1996.2962962962963,24.115356852942448
2000.0,23.875377642477588
2003.7037037037037,23.98705472346156
2007.4074074074074,23.72848052752075
2011.111111111111,23.44241865454265
2014.8148148148148,23.130494088119498
2018.5185185185185,22.638068286517296
2022.2222222222222,22.287336119525477
2025.9259259259259,22.142059878903858
2029.6296296296296,21.745430694774363
2033.3333333333333,21.593510009205694
2037.037037037037,21.528337640987253
2040.7407407407406,21.804948027197646
2044.4444444444443,22.323285624084654
2048.1481481481483,22.827875784414445
2051.851851851852,23.34944228462335
2055.5555555555557,23.660126284723717
2059.259259259259,24.052124126657517
2062.962962962963,24.520169097529326
2066.666666666667,24.702015327497385
2070.3703703703704,24.854044899513887
2074.074074074074,25.103973917931825
2077.777777777778,25.415914382716657
2081.4814814814818,25.934662052957343
2085.185185185185,26.322081149016498
2088.8888888888887,26.449487205099686
2092.5925925925926,26.888738302232888
2096.2962962962965,27.236388271246895
2100.0,27.346067850955386
2103.7037037037035,27.32850098379849
2107.4074074074074,27.22173395375207
2111.1111111111113,27.07748023629403
2114.814814814815,27.103301101893265
2118.5185185185182,27.036206561425992
2122.222222222222,27.032505326838127
2125.925925925926,27.172650218253438
2129.6296296296296,27.284207453418333
2133.333333333333,27.490441863768076
2137.037037037037,27.58114517173953
2140.740740740741,27.595689019056394
2144.4444444444443,27.596093059887714
2148.1481481481483,27.661995071801563
2151.851851851852,27.550349932871825
2155.5555555555557,27.760252502940283
2159.259259259259,27.625875364523317
2162.962962962963,27.646457576015436
2166.666666666667,27.544582502945467
2170.3703703703704,27.361565571046178
2174.074074074074,26.75726123928831
2177.777777777778,26.12292841173005
2181.4814814814818,25.222645051223637
2185.185185185185,24.72275986525557
2188.8888888888887,24.106744467889712
2192.5925925925926,23.82116008978413
2196.2962962962965,23.70559363086617
2200.0,24.074349959212
2203.7037037037035,24.50644294539628
2207.4074074074074,24.967832599839824
2211.1111111111113,25.41932453340724
2214.814814814815,25.752831240486657
2218.5185185185182,25.71906946632444
2222.222222222222,25.737587928755445
2225.925925925926,25.60500831399539
2229.6296296296296,25.55897063092081
2233.333333333333,25.29181763723394
2237.037037037037,24.963901872755798
2240.740740740741,25.04234991512955
2244.4444444444443,25.345501286403447
2248.1481481481483,25.495203241063578
2251.851851851852,25.63811517001143
2255.5555555555557,25.730241254880873
2259.259259259259,26.12331022372227
2262.962962962963,26.3047121596867
2266.666666666667,26.443005334814046
2270.3703703703704,26.850434438477855
2274.074074074074,27.03613946843626
2277.777777777778,27.377334169478686
2281.4814814814818,27.8337188589178
2285.185185185185,28.1372307403577
2288.8888888888887,28.47056387439855
2292.5925925925926,28.72585411810758
2296.2962962962965,28.583307008973634
2300.0,28.675027321813484
2303.7037037037035,28.655211634068714
2307.4074074074074,28.436574370032186
2311.1111111111113,28.325714298967227
2314.814814814815,28.57401210930283
2318.5185185185182,28.73564521833154
2322.222222222222,29.148260748828392
2325.925925925926,29.3015412688133
2329.6296296296296,29.376442271096586
2333.333333333333,29.540355998054732
2337.037037037037,29.918070639524423
2340.740740740741,29.81721041613748
2344.4444444444443,29.797687493233163
2348.1481481481483,29.360069963348206
2351.8518518518517,29.039668409607263
2355.5555555555557,28.739047928508832
2359.259259259259,28.3169842770002
2362.962962962963,27.55388892294561
2366.6666666666665,27.011141196141907
2370.3703703703704,26.336657803755934
2374.074074074074,25.944108076448543
2377.777777777778,25.465823317434364
2381.4814814814813,24.877181171757826
2385.185185185185,24.531492155236798
2388.8888888888887,24.60721209165547
2392.5925925925926,24.573190971974817
2396.2962962962965,24.433526495845705
2400.0,24.21796422654507
2403.703703703704,24.083531725629115
2407.4074074074074,24.034228745969187
2411.1111111111113,23.936720579322916
2414.814814814815,23.52531604580284
2418.5185185185187,23.42653855977153
2422.222222222222,23.564346797716688
2425.925925925926,23.8413138693603
2429.6296296296296,24.111126598905592
2433.3333333333335,24.322978414379413
2437.037037037037,24.257739395857797
2440.740740740741,24.36285173889074
2444.4444444444443,24.31975257881517
2448.1481481481483,24.294577308625485
2451.8518518518517,24.286973226983406
2455.5555555555557,24.341982737107116
2459.259259259259,24.475058046986298
2462.962962962963,24.583258084380425
2466.6666666666665,24.42829914869087
2470.3703703703704,24.19071895210398
2474.074074074074,23.851517657562482
2477.777777777778,23.631575142932874
2481.4814814814813,23.339684262523768
2485.185185185185,22.957262216336673
2488.8888888888887,22.635027293705583
2492.5925925925926,22.40448741874794
2496.2962962962965,22.261171344780138
2500.0,22.10933328172642
2503.703703703704,21.88188451761664
2507.4074074074074,21.81744249307563
2511.1111111111113,22.006362075702995
2514.814814814815,22.090729000736857
2518.5185185185187,22.202543801929814
2522.222222222222,21.907413911769616
2525.925925925926,21.660131977886294
2529.6296296296296,21.137424834108494
2533.3333333333335,20.395180570347407
2537.037037037037,19.554112205020623
2540.740740740741,19.12639698523637
2544.4444444444443,18.434844932481653
2548.1481481481483,17.963771436844375
2551.8518518518517,17.569190441658783
2555.5555555555557,17.184857577954006
2559.259259259259,16.757621885319757
2562.962962962963,16.24482484052811
2566.6666666666665,15.339399954437717
2570.3703703703704,14.812860666741066
2574.074074074074,14.448341465426346
2577.777777777778,14.126589495466511
2581.4814814814813,14.07840718374699
2585.185185185185,14.369978247953775
2588.8888888888887,14.9148888021694
2592.5925925925926,15.99151200039811
2596.2962962962965,16.941383345916876
2600.0,17.762486138162636
2603.703703703704,18.59572126092504
2607.4074074074074,19.24612807802739
2611.1111111111113,19.818939880315227
2614.814814814815,19.971175672481223
2618.5185185185187,19.953763973023868
2622.222222222222,20.010253364248676
2625.925925925926,20.435165225939173
2629.6296296296296,20.72697887700778
2633.3333333333335,21.113284634125684
2637.037037037037,21.502854851927324
2640.740740740741,22.180771544641317
2644.4444444444443,22.802525979571342
2648.1481481481483,23.475309120032065
2651.8518518518517,23.876483666480638
2655.5555555555557,24.279645362115403
2659.259259259259,24.739269160741138
2662.962962962963,24.98180246133458
2666.6666666666665,25.215256254180062
2670.3703703703704,25.687637627969956
2674.074074074074,25.792915694108927
2677.777777777778,25.9643588910302
2681.4814814814813,26.139619253323637
2685.185185185185,26.119237233121524
2688.8888888888887,25.982328644561704
2692.5925925925926,25.624808319725005
2696.2962962962965,24.928612583614992
2700.0,24.62446400526516
2703.703703703704,24.282357742944093
2707.4074074074074,23.53172876315636
2711.1111111111113,22.829771180266896
2714.814814814815,22.401389958136214
2718.5185185185187,21.948368707129845
2722.222222222222,21.404795673410717
2725.925925925926,20.45339135006008
2729.6296296296296,19.48447898482445
2733.3333333333335,19.0303704563147
2737.037037037037,18.525044788304953
2740.740740740741,17.91581376450123
2744.4444444444443,17.442968945649106
2748.1481481481483,17.23390061333037
2751.8518518518517,17.143796201871986
2755.5555555555557,17.032509707061116
2759.259259259259,16.93105863297376
2762.962962962963,16.85686250486581
2766.6666666666665,16.753182765577193
2770.3703703703704,16.797734569646984
2774.074074074074,16.45713924213006
2777.777777777778,15.969133057428976
2781.4814814814813,15.64500064090987
2785.185185185185,15.036791463194504
2788.8888888888887,14.56162526698784
2792.5925925925926,14.12621497126996
2796.2962962962965,13.636819373180316
2800.0,13.758529118712872
2803.703703703704,13.817241963390444
2807.4074074074074,13.845620256196725
2811.1111111111113,14.110996629896803
2814.814814814815,14.167535083000146
2818.5185185185187,14.461983732279997
2822.222222222222,14.760657634581747
2825.925925925926,15.049682818412336
2829.6296296296296,15.686738516737137
2833.3333333333335,16.488067831668445
2837.037037037037,16.961278445572262
2840.740740740741,17.294138093317926
2844.4444444444443,17.50516097390536
2848.1481481481483,17.565833087709436
2851.8518518518517,17.42460905347616
2855.5555555555557,17.177404865680217
2859.259259259259,16.912494329061794
2862.962962962963,16.889750179538417
2866.6666666666665,17.00749846998658
2870.3703703703704,16.980532844708776
2874.074074074074,17.014951089173408
2877.777777777778,16.771886018133202
2881.4814814814813,16.59950952016065
2885.185185185185,16.209543389608953
2888.8888888888887,15.544774270341328
2892.5925925925926,14.925968369257127
2896.2962962962965,14.77875991192515
2900.0,14.672247180463359
2903.703703703704,14.66910563599398
2907.4074074074074,14.60102123043162
2911.1111111111113,14.379453841568235
2914.814814814815,14.18213354650667
2918.5185185185187,13.98485466664021
2922.222222222222,13.416252017264853
2925.925925925926,12.80585448980866
2929.6296296296296,12.196656706658175
2933.3333333333335,11.438009637278732
2937.037037037037,10.78427937643707
2940.740740740741,10.378854591232738
2944.4444444444443,10.055674713288198
2948.1481481481483,9.786439283732925
2951.8518518518517,9.301829658252771
2955.5555555555557,9.067660639371155
2959.259259259259,9.265552698629222
2962.962962962963,9.585507467370292
2966.6666666666665,9.809223716288464
2970.3703703703704,9.820778917909777
2974.074074074074,9.744829736150642
2977.777777777778,9.923760425978273
2981.4814814814813,10.107601535801273
2985.185185185185,10.072566951802926
2988.8888888888887,9.770387538015875
2992.5925925925926,9.37742926516571
2996.2962962962965,9.048263950118056
3000.0,8.559887827537167
3003.703703703704,7.957509277168782
3007.4074074074074,6.938386608679224
3011.1111111111113,5.8969062641090915
3014.814814814815,4.920642461789917
3018.5185185185187,4.225133870601084
3022.222222222222,3.6677950971793365
3025.925925925926,3.1820248111971523
3029.6296296296296,2.951463611204723
3033.3333333333335,2.90179085352365
3037.037037037037,3.0533593546043676
3040.740740740741,3.2220788291659375
3044.4444444444443,3.1900136747062717
3048.1481481481483,3.523602418776072
3051.8518518518517,4.119034007851361
3055.5555555555557,4.491765462013767
3059.259259259259,4.942662299350481
3062.962962962963,5.4901385259273425
3066.6666666666665,6.266836705187352
3070.3703703703704,7.220014995408718
3074.074074074074,7.570829639536491
3077.777777777778,7.847009085087393
3081.4814814814813,8.174758643590636
3085.185185185185,8.515886938283792
3088.8888888888887,8.677408446733217
3092.5925925925926,8.584361525398748
3096.2962962962965,8.260744013397144
3100.0,8.25756329208302
3103.703703703704,8.158462995129753
3107.4074074074074,7.974738984718037
3111.1111111111113,7.596576671262966
3114.814814814815,7.121008289212192
3118.5185185185187,6.755975172096861
3122.222222222222,6.631183081665668
3125.925925925926,6.490836543563113
3129.6296296296296,6.459387034120013
3133.3333333333335,6.540591892362144
3137.037037037037,6.878763947958262
3140.740740740741,7.442981359382223
3144.4444444444443,8.028397925702599
3148.1481481481483,8.64354076989246
3151.8518518518517,9.258538197966942
3155.5555555555557,9.822387895225262
3159.259259259259,10.289264040938434
3162.962962962963,10.665559895635838
3166.6666666666665,11.053098824259507
3170.3703703703704,11.28108998949807
3174.074074074074,11.087324679678133
3177.777777777778,10.666604713367938
3181.4814814814813,9.902075315491587
3185.185185185185,9.14523741115795
3188.8888888888887,8.294926525639504
3192.5925925925926,6.9427561757329315
3196.2962962962965,5.79778650457942
3200.0,5.087508005082441
3203.703703703704,4.617536216175026
3207.4074074074074,4.502114388117228
3211.1111111111113,4.636295879546481
3214.814814814815,4.764211935400716
3218.5185185185187,5.141477187153036
3222.222222222222,5.235846551037795
3225.925925925926,5.258254131553976
3229.6296296296296,5.294600691724483
3233.3333333333335,5.110103852390999
3237.037037037037,4.934940202859288
3240.740740740741,5.010451899368604
3244.4444444444443,4.936307880439919
3248.1481481481483,4.925694641463558
3251.8518518518517,5.02847171154437
3255.5555555555557,4.87690773922877
3259.259259259259,4.859037204561979
3262.962962962963,4.616235024636353
3266.6666666666665,4.374521883635893
3270.3703703703704,4.154957011626884
3274.074074074074,4.098105677705142
3277.777777777778,3.5802369841754995
3281.4814814814813,2.977827852269556
3285.185185185185,2.2607540105834474
3288.8888888888887,1.8478054682009528
3292.5925925925926,1.2869593812847313
3296.2962962962965,0.6501718549584155
3300.0,0.05531457657954775
3303.703703703704,0.0
3307.4074074074074,0.33816077749112594
3311.1111111111113,1.1976323257916874
3314.814814814815,1.98985301813849
3318.5185185185187,2.9039911470314053
3322.222222222222,4.040107863540001
3325.925925925926,5.311839224117129
3329.6296296296296,6.490312820447073
3333.3333333333335,7.274479712818575
3337.037037037037,7.655608786141755
3340.740740740741,7.934886150061288
3344.4444444444443,8.186425886123033
3348.1481481481483,8.602597942496438
3351.8518518518517,8.920373533174065
3355.5555555555557,9.118475487822217
3359.259259259259,9.6971753991808
3362.962962962963,10.331154137984072
3366.6666666666665,11.148219968046071
3370.3703703703704,11.98017395058912
3374.074074074074,12.585666330020025
3377.777777777778,12.948360706914627
3381.4814814814813,13.12369428446059
3385.185185185185,13.246096343174557
3388.8888888888887,13.172407636297798
3392.5925925925926,12.936005826675874
3396.2962962962965,12.733148679700186
3400.0,12.496105643046889
3403.703703703704,12.437746496289094
3407.4074074074074,12.503420176602702
3411.1111111111113,12.327891010549799
3414.814814814815,12.257412432226218
3418.5185185185187,11.897676055873653
3422.222222222222,11.576833906925742
3425.925925925926,11.08572594277205
3429.6296296296296,10.710889494888121
3433.3333333333335,10.454511041140321
3437.037037037037,10.294005943618991
3440.740740740741,10.068173171060607
3444.4444444444443,10.040964651637651
3448.1481481481483,10.0657455237492
3451.8518518518517,10.128082036656366
3455.5555555555557,10.017588335987703
